scl-CEMV441  K5401  ----- 01 00 28.72 -33 42 29.2 0.3347711 -- 20.228 20.068 19.760 1.014 0.711 0.186 2 0 RRd  multimode? incomplete phase coverage in I; 0.5d period not supported by these dat
scl-CEMV442a V408   K5496 01 00 28.94 -33 42 23.0 0.5257402 -- 20.446 20.190 19.743 1.115 0.925 0.603 5 0 RRab noisy light curve near maximum light; Blazhko?
scl-CEMV443  V160   K5802 01 00 29.29 -33 40 52.6 0.5149592 -- 20.512 20.238 19.729 1.409 1.079 1.023 2 0 RRab noisy light curve with incomplete phase coverage
scl-CEMV444  K5400  ----- 01 00 29.28 -33 42 30.7 0.3289072 -- 20.459 20.231 19.830 0.625 0.519 0.302 3 0 RRc
scl-CEMV445  V53    K5390 01 00 29.42 -33 42 44.6 0.6596728 -- 20.335 20.020 19.510 1.363 1.059 0.624 3 0 RRab
scl-CEMV446  ----   ----- 01 00 29.94 -33 33 43.0 0.3459225 -- 20.461 20.206 19.777 0.600 0.475 0.272 0 1 RRc
scl-CEMV448  V24    K5011 01 00 30.43 -33 48 16.3 0.6166794 -- 20.467 20.146 19.609 1.195 0.955 0.526 0 1 RRab
scl-CEMV449  V345   ----- 01 00 30.45 -33 51 07.5 0.3640732 -- 20.473 20.182 19.876 0.504 0.577 0.492 2 0 RRd  very noisy light curve; multimode?
scl-CEMV451  K5123  ----- 01 00 30.61 -33 47 23.6 0.32533321 -- 20.414 20.188 19.814 0.672 0.579 0.329 0 1 RRc
scl-CEMV452  K5728  ----- 01 00 30.93 -33 41 03.2 0.3355257 -- 20.323 20.104 19.693 0.656 0.553 0.399 3 0 RRc  multimode? poor phase coverage in RI; 0.25d period possible but less likely
scl-CEMV453  K5714  ----- 01 00 31.03 -33 41 40.2 0.2929158 -- 20.368 20.200 19.870 0.604 0.512 0.322 3 0 RRc
scl-CEMV454  K5030  ----- 01 00 30.87 -33 47 15.2 0.5827583 -- 20.600 20.230 19.704 0.870 0.598 0.343 2 0 RRab
scl-CEMV455  K6031  ----- 01 00 31.21 -33 37 27.2 0.3268823 -- 20.435 20.195 19.801 0.627 0.517 0.287 0 1 RRc  0.25d period possible but less likely
scl-CEMV456  K5751  ----- 01 00 31.26 -33 39 26.2 0.3973471 -- 20.325 20.077 19.653 0.604 0.445 0.283 3 0 RRc
scl-CEMV457  V52    ----- 01 00 31.15 -33 49 27.7 0.3661439 -- 20.421 20.143 19.756 0.511 0.404 0.315 0 1 RRc
scl-CEMV458  V312   K5376 01 00 31.33 -33 43 21.9 0.3895139 -- 20.370 20.101 19.633 0.537 0.441 0.208 3 0 RRc
scl-CEMV459  V156   K5773 01 00 31.81 -33 41 58.1 0.5087603 -- 20.535 20.211 19.722 1.559 1.214 0.770 0 1 RRab B amplitude may be underestimated
scl-CEMV461  V467   K5384 01 00 32.48 -33 42 55.1 0.3348337 -- 20.427 20.208 19.802 0.616 0.502 0.302 0 1 RRc
scl-CEMV463  K5393  ----- 01 00 32.96 -33 42 38.5 0.3227377 -- 20.383 20.110 19.687 0.653 0.520 0.310 0 1 RRc
scl-CEMV464  V51    K5155 01 00 33.06 -33 45 50.5 0.5674490 -- 20.421 20.128 19.665 1.400 1.103 0.657 0 1 RRab
scl-CEMV465  V50    ----- 01 00 33.05 -33 49 32.0 0.5444411 -- 20.579 20.241 19.769 0.875 0.773 0.499 1 0 RRab relatively poor quality light curve
scl-CEMV466  V396   K6032 01 00 33.56 -33 37 24.5 0.5089923 -- 20.377 20.135 19.713 1.169 0.841 0.538 2 0 RRab relatively noisy light curve
scl-CEMV467  V155   ----- 01 00 33.70 -33 41 45.9 0.5501842 -- 20.586 20.194 19.585 1.143 0.836 0.693 2 0 RRab relatively noisy light curve; possible Blazhko?
scl-CEMV468  ----   ----- 01 00 33.56 -33 56 36.0 0.3531207 -- 20.528 20.251 19.834 0.499 0.356 0.203 2 0 RRd  sparsely sampled light curve
scl-CEMV470  V409   K5721 01 00 33.98 -33 41 16.1 0.3582675 -- 20.436 20.168 19.745 0.598 0.485 0.297 3 0 RRc
scl-CEMV471  V417   ----- 01 00 33.99 -33 53 57.2 0.5050873 -- 20.539 20.239 19.769 1.119 0.763 0.445 2 0 RRab
scl-CEMV472  V342   K5032 01 00 34.41 -33 47 04.0 0.3470097 -- 20.436 20.194 19.769 0.614 0.485 0.339 0 1 RRc
scl-CEMV473  K5015  ----- 01 00 34.55 -33 47 54.4 0.3706541 -- 20.365 20.100 19.688 0.467 0.445 0.213 2 0 RRc
scl-CEMV474  V394   ----- 01 00 34.75 -33 32 18.0 0.7792043 -- 20.364 19.994 19.375 0.730 0.571 0.418 0 1 RRab
scl-CEMV475  V154   K5330 01 00 34.70 -33 45 00.6 0.6457420 -- 20.457 20.138 19.620 1.051 0.832 0.557 3 0 RRab a few data points out of phase; 0.39d period seems less likely
scl-CEMV476  V153   K5065 01 00 34.98 -33 45 55.4 0.3802056 -- 20.236 20.001 19.601 0.445 0.322 0.132 2 0 RRc  rather noisy light curve
scl-CEMV477  K5724  ----- 01 00 35.54 -33 41 12.8 0.4985242 -- 20.401 20.164 19.731 1.307 0.970 0.629 0 1 RRab
scl-CEMV478  K6034  ----- 01 00 35.75 -33 37 11.7 0.6088867 -- 20.544 20.072 18.886 0.848 0.636 0.156 0 1 RRab
scl-CEMV479  K5730  ----- 01 00 36.06 -33 40 54.4 0.3519018 -- 20.469 20.210 19.759 0.539 0.396 0.217 2 0 RRd  multimode?
scl-CEMV480  ----   ----- 01 00 36.10 -33 53 21.1 0.2921566 -- 20.367 20.185 19.857 0.561 0.488 0.236 2 0 RRc
scl-CEMV481  ----   ----- 01 00 36.14 -33 41 22.6 0.6687789 -- 20.557 20.153 19.500 0.671 0.593 0.573 3 0 RRab
scl-CEMV483  V49    K5828 01 00 36.48 -33 39 14.3 0.5371109 -- 20.482 20.171 19.672 1.557 1.218 0.777 0 1 RRab
scl-CEMV484  ----   ----- 01 00 37.08 -33 27 17.0 0.3627835 -- 20.431 20.123 19.676 0.625 0.538 0.463 3 0 RRc
scl-CEMV485  V106   K5845 01 00 37.48 -33 38 31.3 0.3613395 -- 20.423 20.139 19.679 0.573 0.464 0.422 2 0 RRd  multimode?
scl-CEMV486  V574   K5375 01 00 37.56 -33 43 16.3 0.4015244 -- 20.352 20.025 19.606 0.550 0.456 0.282 3 0 RRd  some data points badly out of phase; multimode?
scl-CEMV487  V48    ----- 01 00 38.26 -33 51 03.7 0.5647531 -- 20.414 20.092 19.646 1.431 1.103 0.463 0 1 RRab
scl-CEMV488  V272   ----- 01 00 38.44 -33 30 59.3 0.761107  -- 20.489 20.091 19.465 0.288 0.223 0.190 0 0 RRab
scl-CEMV489  V148   K5105 01 00 38.78 -33 48 03.3 0.5566794 -- 20.581 20.232 19.741 1.298 1.030 0.633 0 1 RRab
scl-CEMV490  V149   ----- 01 00 38.89 -33 52 25.3 0.5869816 -- 20.442 20.165 19.641 1.354 1.075 0.664 0 1 RRab
scl-CEMV491  V47    ----- 01 00 39.09 -33 51 47.1 0.5262574 -- 20.398 20.126 19.608 1.474 1.256 0.799 0 1 RRab
scl-CEMV492  V418   ----- 01 00 39.02 -33 57 30.8 0.3578102 -- 20.269 20.065 19.704 0.648 0.567 0.357 3 0 RRc
scl-CEMV493  V380   K6048 01 00 39.44 -33 35 46.3 0.6267839 -- 20.603 20.213 19.637 0.761 0.629 0.289 0 1 RRab
scl-CEMV494  K5710  ----- 01 00 39.63 -33 41 39.9 0.3557774 -- 20.400 20.148 19.732 0.616 0.489 0.278 0 1 RRc
scl-CEMV495  V147   K5492 01 00 39.72 -33 42 17.2 0.5287178 -- 20.511 20.209 19.727 1.473 0.942 0.512 2 0 RRab relatively noisy light curve
scl-CEMV496  V225   K5141 01 00 39.61 -33 46 12.4 0.3044354 :  20.407 20.123 19.769 0.776 0.557 0.430 3 0 RRc  some outlying data points; period near 0.43d also possible
scl-CEMV497  V468   K5068 01 00 39.75 -33 45 47.8 0.7439024 -- 20.498 20.114 19.526 0.360 0.292 0.188 0 1 RRab
scl-CEMV498  V46    K5778 01 00 40.00 -33 41 45.4 0.6109103 -- 20.567 20.201 19.645 0.876 0.727 0.416 3 0 RRab
scl-CEMV499  V146   K5049 01 00 40.36 -33 46 19.9 0.6487663 -- 20.485 20.132 19.568 0.976 0.807 0.353 0 1 RRab
scl-CEMV501  K5364  ----- 01 00 41.10 -33 43 45.3 0.3969571 -- 20.165 19.963 19.608 0.486 0.395 0.227 2 0 RRc
scl-CEMV502  V44    K5000 01 00 41.28 -33 48 55.4 0.32325914 -- 20.440 20.221 19.856 0.652 0.549 0.342 0 1 RRc
scl-CEMV505  V325   ----- 01 00 42.79 -33 59 26.5 0.574889  -- 20.527 20.202 19.686 1.302 1.010 0.684 1 0 RRab
scl-CEMV506  V43    K5397 01 00 42.93 -33 42 27.9 0.6172969 -- 20.499 20.126 19.603 0.944 0.814 0.599 5 0 RRab
scl-CEMV507  V42    K5382 01 00 43.43 -33 42 52.4 0.5959524 -- 20.552 20.189 19.622 0.859 0.782 0.416 0 1 RRab
scl-CEMV508  V41    K5343 01 00 43.72 -33 44 36.2 0.5469435 -- 20.491 20.180 19.728 1.387 1.163 0.746 5 0 RRab
scl-CEMV509  ----   ----- 01 00 44.13 -33 58 43.6 0.383640  -- 20.355 20.066 19.623 0.598 0.421 0.295 1 0 RRc
scl-CEMV510  V511   ----- 01 00 44.42 -33 56 56.8 0.6783819 -- 20.454 20.103 19.544 0.908 0.720 0.428 0 1 RRab
scl-CEMV511  V321   ----- 01 00 44.62 -33 24 24.9 0.3888051 -- 20.377 20.092 19.666 0.570 0.433 0.245 0 1 RRc
scl-CEMV512  V235   K5344 01 00 44.56 -33 44 33.0 0.6425232 -- 20.389 20.045 19.484 0.867 0.714 0.477 5 0 RRab
scl-CEMV513  ----   ----- 01 00 44.82 -33 55 33.1 0.3730122 -- 20.389 20.113 19.758 0.519 0.405 0.178 3 0 RRc
scl-CEMV514  V144   ----- 01 00 45.13 -33 45 18.6 0.3506815 -- 20.382 20.139 19.733 0.678 0.548 0.355 0 1 RRc
scl-CEMV515  ----   ----- 01 00 45.01 -33 57 11.7 0.331886  -- 20.240 20.092 19.670 0.337 0.226 0.164 4 0 RRc
scl-CEMV516  V40    ----- 01 00 45.62 -33 52 58.0 0.5888130 -- 20.455 20.133 19.603 1.130 0.890 0.605 0 1 RRab
scl-CEMV517  ----   ----- 01 00 45.72 -34 23 46.4 0.391554  :  20.449 20.155 19.445 0.444 0.341 0.713 3 0 RRc
scl-CEMV518  V143   ----- 01 00 46.53 -33 36 04.5 0.3336349 -- 20.433 20.190 19.783 0.645 0.523 0.299 0 1 RRc
scl-CEMV519  V583   ----- 01 00 46.49 -33 44 21.2 0.3493271 -- 20.421 20.156 19.730 0.575 0.449 0.319 3 0 RRc
scl-CEMV520  K5085  ----- 01 00 46.50 -33 48 52.5 0.3192853 -- 20.375 20.118 19.602 0.750 0.607 0.597 2 0 RRc
scl-CEMV521  V145   ----- 01 00 47.30 -33 44 49.2 0.5231799 -- 20.512 20.212 19.710 1.254 0.961 0.476 5 0 RRab
scl-CEMV522  V490   ----- 01 00 47.57 -33 39 26.3 0.6802187 -- 20.462 20.072 19.499 0.974 0.777 0.377 3 0 RRab
scl-CEMV523  V273   ----- 01 00 47.97 -33 30 38.5 0.6773138 -- 20.586 20.188 19.625 0.623 0.517 0.269 0 1 RRab
scl-CEMV524  ----   ----- 01 00 48.26 -33 43 16.4 0.7200960 -- 20.549 20.160 19.553 0.591 0.450 0.260 3 0 RRab
scl-CEMV525  V435   ----- 01 00 48.43 -33 37 28.2 0.3522791 -- 20.412 20.138 19.712 0.551 0.428 0.185 2 0 RRc
scl-CEMV526  V39    ----- 01 00 48.76 -33 45 12.8 0.5059412 -- 20.413 20.171 19.724 1.625 1.280 0.852 0 1 RRab
scl-CEMV527  V38    ----- 01 00 49.05 -33 39 21.9 0.5021283 -- 20.472 20.204 19.774 1.607 1.305 0.538 0 1 RRab
scl-CEMV528  ----   ----- 01 00 50.24 -33 42 21.8 0.8203209 -- 20.416 20.032 19.441 0.572 0.451 0.294 3 0 RRab
scl-CEMV529  ----   ----- 01 00 50.89 -33 32 52.3 0.3470793 -- 20.468 20.183 19.768 0.585 0.475 0.301 0 1 RRc
scl-CEMV531  ----   ----- 01 00 51.02 -33 51 28.3 0.3366494 -- 20.414 20.167 19.790 0.656 0.537 0.324 0 1 RRc
scl-CEMV533  V319   ----- 01 00 52.13 -33 34 11.5 0.5783312 -- 20.567 20.231 19.725 1.051 0.784 0.520 0 1 RRab
scl-CEMV535  V142   ----- 01 00 53.44 -33 31 53.9 0.5114891 -- 20.330 20.127 19.687 1.528 1.314 0.867 0 1 RRab
scl-CEMV536  V36    ----- 01 00 54.81 -33 51 50.2 0.4010965 -- 20.489 20.093 19.563 0.599 0.621 0.413 1 0 RRd
scl-CEMV537  V395   ----- 01 00 55.52 -33 33 54.5 0.6004131 -- 20.468 20.155 19.611 1.152 0.901 0.613 0 1 RRab
scl-CEMV539  ----   ----- 01 00 56.50 -33 42 59.5 0.3618392 -- 20.418 20.137 19.769 0.592 0.394 0.123 2 0 RRd
scl-CEMV542  ----   ----- 01 00 58.17 -33 43 24.7 0.3302987 -- 20.260 20.076 19.729 0.369 0.321 0.197 3 0 RRc
scl-CEMV543  V35    ----- 01 00 58.27 -33 45 34.0 0.5258146 -- 20.470 20.198 19.755 1.447 1.195 0.769 0 1 RRab
scl-CEMV544  V34    ----- 01 00 58.39 -33 45 46.6 0.6617863 -- 20.452 20.126 19.574 0.947 0.699 0.362 0 1 RRab
scl-CEMV545  V140   ----- 01 00 59.53 -33 47 26.5 0.6110077 -- 20.636 20.243 19.672 0.824 0.743 0.404 0 1 RRab
scl-CEMV546  V512   ----- 01 01 00.30 -33 48 03.7 0.7858957 -- 20.448 20.067 19.457 0.485 0.378 0.207 3 0 RRab
scl-CEMV547  V420   ----- 01 01 00.27 -33 54 23.8 0.6119122 -- 20.379 20.027 19.532 1.128 0.982 0.579 2 0 RRab
scl-CEMV548  V33    ----- 01 01 01.66 -33 42 01.5 0.3428988 -- 20.376 20.157 19.789 0.707 0.535 0.232 0 1 RRc
scl-CEMV549  V411   ----- 01 01 01.75 -33 43 28.4 0.3185437 -- 20.380 20.180 19.832 0.658 0.517 0.284 3 0 RRc
scl-CEMV551  V432   ----- 01 01 02.81 -34 02 19.3 0.359875  -- 20.470 20.210 19.749 0.569 0.447 0.250 0 1 RRc
scl-CEMV552  V274   ----- 01 01 03.01 -33 34 28.5 0.5792736 -- 20.631 20.231 19.721 0.788 0.825 0.429 5 0 RRab
scl-CEMV553  V283   ----- 01 01 03.83 -33 33 12.2 0.3301444 -- 20.426 20.183 19.796 0.694 0.553 0.313 0 1 RRc
scl-CEMV554  V138   ----- 01 01 04.31 -33 43 15.5 0.6189954 -- 20.573 20.163 19.635 0.966 0.834 0.472 0 1 RRab
scl-CEMV555  ----   ----- 01 01 04.77 -33 43 42.1 0.3586233 -- 20.505 20.258 19.741 0.462 0.356 0.250 2 0 RRd
scl-CEMV557  V277   ----- 01 01 05.21 -33 53 09.7 0.6913996 -- 20.472 20.116 19.553 0.909 0.683 0.410 0 1 RRab
scl-CEMV558  V32    ----- 01 01 05.45 -33 51 41.5 0.7146550 -- 20.364 20.023 19.485 1.019 0.789 0.447 0 1 RRab
scl-CEMV559  V137   ----- 01 01 06.27 -33 33 32.4 0.6049145 -- 20.422 20.116 19.565 0.964 0.734 0.310 5 0 RRab
scl-CEMV560  V221   ----- 01 01 06.33 -33 51 14.8 0.6054784 -- 20.475 20.158 19.674 1.225 1.023 0.431 0 1 RRab
scl-CEMV562  V31    ----- 01 01 07.07 -33 38 08.2 0.3192130 -- 20.300 20.110 19.765 0.481 0.376 0.193 0 1 RRc
scl-CEMV563  V270   ----- 01 01 07.24 -33 53 28.2 0.3999114 -- 20.270 20.026 19.594 0.566 0.471 0.224 0 1 RRc
scl-CEMV564  ----   ----- 01 01 07.87 -33 46 24.7 0.3780044 -- 20.374 20.113 19.669 0.596 0.497 0.286 0 1 RRc
scl-CEMV565  ----   ----- 01 01 08.36 -33 34 23.9 0.6704283 -- 20.523 20.145 19.529 0.468 0.333 0.192 0 1 RRab
scl-CEMV567  V353   ----- 01 01 09.81 -34 01 02.7 0.3637088 -- 20.362 20.132 19.654 0.638 0.502 0.295 0 1 RRc
scl-CEMV568  V136   ----- 01 01 10.36 -33 38 14.2 0.3609600 -- 20.446 20.176 19.725 0.560 0.451 0.303 0 1 RRc
scl-CEMV569  V314   ----- 01 01 10.49 -33 40 54.5 0.5896412 -- 20.593 20.263 19.642 0.938 0.802 0.576 0 1 RRab
scl-CEMV570  V354   ----- 01 01 11.82 -33 28 48.5 0.3613011 -- 20.470 20.209 19.763 0.612 0.510 0.367 0 1 RRc
scl-CEMV571  ----   ----- 01 01 11.79 -33 46 00.6 0.3614827 -- 20.394 20.096 19.696 0.534 0.421 0.224 0 1 RRc
scl-CEMV572  V249   ----- 01 01 13.38 -33 52 50.4 0.5894660 -- 20.523 20.205 19.681 1.055 0.883 0.562 0 1 RRab
scl-CEMV574  V541   ----- 01 01 14.62 -33 57 42.3 0.3590043 -- 20.440 20.196 19.754 0.587 0.439 0.315 3 0 RRc
scl-CEMV575  ----   ----- 01 01 15.20 -33 56 09.7 0.3029585 -- 20.298 20.129 19.783 0.748 0.607 0.383 3 0 RRc
scl-CEMV576  V281   ----- 01 01 15.65 -33 37 26.9 0.3924671 -- 20.382 20.113 19.612 0.532 0.419 0.268 2 0 RRd
scl-CEMV577  ----   ----- 01 01 16.74 -34 18 44.1 0.2766398 :  20.455 20.258 19.847 0.555 0.461 0.373 3 0 RRc
scl-CEMV579  V30    ----- 01 01 17.70 -33 34 10.9 0.5630984 -- 20.450 20.174 19.726 1.049 0.841 0.430 2 0 RRab
scl-CEMV580  V276   ----- 01 01 17.86 -33 47 05.8 0.3050095 -- 20.382 20.195 19.849 0.620 0.518 0.358 0 1 RRc
scl-CEMV581  V29    ----- 01 01 18.02 -33 34 01.7 0.6457407 -- 20.385 20.062 19.533 1.214 1.018 0.596 0 1 RRab
scl-CEMV583  V442   ----- 01 01 18.57 -34 02 05.9 0.744032  -- 20.357 20.012 19.423 0.925 0.724 0.330 0 1 RRab
scl-CEMV585  V279   ----- 01 01 19.60 -33 44 09.2 0.6096734 -- 20.388 20.115 19.572 1.225 0.939 0.732 0 1 RRab
scl-CEMV587  V284   ----- 01 01 21.31 -33 32 59.4 0.6148660 -- 20.281 20.014 19.500 1.471 1.084 0.630 0 1 RRab
scl-CEMV588  V278   ----- 01 01 21.55 -33 58 05.0 0.6334174 -- 20.338 20.048 19.578 1.296 1.073 0.762 0 1 RRab
scl-CEMV589  V414   ----- 01 01 22.36 -33 48 05.6 0.3587227 -- 20.517 20.224 19.780 0.429 0.286 0.056 2 0 RRc
scl-CEMV590  V286   ----- 01 01 22.70 -33 27 49.0 0.7033385 -- 20.443 20.059 19.454 0.987 0.789 0.334 0 1 RRab
scl-CEMV592  V282   ----- 01 01 25.45 -33 35 35.7 0.6059336 -- 20.483 20.147 19.587 1.140 0.865 0.581 0 1 RRab
scl-CEMV593  V275   ----- 01 01 25.91 -33 37 30.8 0.6474139 -- 20.445 20.088 19.559 1.306 1.019 0.890 0 1 RRab
scl-CEMV594  ----   ----- 01 01 26.28 -33 41 52.4 0.2779190 -- 20.422 20.237 19.895 0.318 0.266 0.101 2 0 RRc
scl-CEMV596  V437   ----- 01 01 29.32 -33 47 00.5 0.518719  -- 20.584 20.243 19.629 0.734 0.436 0.651 2 0 RRab
scl-CEMV597  V28    ----- 01 01 29.85 -33 41 19.0 0.5452513 -- 20.498 20.210 19.684 1.473 1.131 0.644 0 1 RRab
scl-CEMV598  V488   ----- 01 01 30.78 -33 48 38.8 0.6372721 -- 20.346 20.031 19.505 1.393 1.062 0.627 0 1 RRab
scl-CEMV599  V288   ----- 01 01 30.75 -33 52 21.7 0.6600146 -- 20.479 20.128 19.571 1.166 0.900 0.504 0 1 RRab
scl-CEMV601  ----   ----- 01 01 30.93 -33 41 05.6 0.2907339 -- 20.397 20.194 19.860 0.680 0.577 0.329 0 1 RRc
scl-CEMV602  V352   ----- 01 01 31.24 -33 46 55.2 0.5917192 -- 20.445 20.175 19.659 1.191 0.781 0.450 3 0 RRab
scl-CEMV603  V585   ----- 01 01 32.29 -33 53 58.2 0.5138820 -- 20.461 20.219 19.746 1.342 1.013 0.612 2 0 RRab
scl-CEMV604  V438   ----- 01 01 33.91 -33 47 13.3 0.3413959 -- 20.415 20.182 19.772 0.613 0.484 0.252 0 1 RRc
scl-CEMV605  V109   ----- 01 01 34.57 -33 41 30.6 0.6006253 -- 20.524 20.155 19.467 0.806 0.651 0.835 0 1 RRab
scl-CEMV606  V599   ----- 01 01 35.32 -33 45 06.9 0.3463240 -- 20.364 20.153 19.446 0.644 0.446 0.841 2 0 RRc
scl-CEMV609  V531   ----- 01 01 41.11 -33 29 11.4 0.6226401 -- 20.253 19.964 18.938 1.316 1.216 1.978 2 0 RRab
scl-CEMV610  V289   ----- 01 01 42.43 -34 00 39.7 2.05206   :: 20.386 20.025 19.533 1.041 0.837 0.774 1 0 RRab
scl-CEMV611  V341   ----- 01 01 46.91 -33 40 03.8 0.5137803 -- 20.418 20.192 19.680 1.602 1.301 0.538 0 1 RRab
scl-CEMV612  V538   ----- 01 01 48.24 -33 44 07.8 0.3073191 -- 20.357 20.193 19.931 0.247 0.204 0.302 0 1 RRc
scl-CEMV614  ----   ----- 01 01 51.02 -33 54 40.0 1.17812   :  20.926 20.341 19.911 0.293 0.305 0.980 2 0 RRab
scl-CEMV616  ----   ----- 01 01 56.70 -33 35 30.1 0.3235465 -- 20.316 20.112 19.691 0.588 0.459 0.298 0 1 RRc
scl-CEMV617  ----   ----- 01 02 00.17 -33 42 49.2 0.6265885 -- 20.634 20.238 19.666 0.602 0.462 0.102 3 0 RRab
scl-CEMV618  ----   ----- 01 02 02.63 -33 42 21.2 0.818831  -- 20.418 20.013 19.355 0.311 0.259 0.071 2 0 RRab
scl-CEMV619  V322   ----- 01 02 04.50 -33 30 14.7 0.707305  -- 20.405 20.042 19.498 0.864 0.813 0.609 0 1 RRab
scl-CEMV620  V537   ----- 01 02 13.25 -33 47 09.1 0.658406  -- 20.511 20.156 19.560 0.937 0.763 0.736 0 1 RRab
scl-CEMV621  ----   ----- 01 02 13.68 -33 59 47.7 0.404542  :  20.368 20.154 19.697 0.497 0.318 0.343 3 0 RRc
scl-CEMV622  V486   ----- 01 02 14.02 -33 43 29.1 0.2836377 -- 20.414 20.232 19.963 0.608 0.518 0.183 0 1 RRc
scl-CEMV623  V328   ----- 01 02 15.41 -33 54 05.4 0.7065638 -- 20.375 20.044 19.397 1.085 0.852 0.933 0 1 RRab
scl-CEMV624  V306   ----- 01 02 18.92 -33 44 39.7 0.5657321 -- 20.451 20.122 19.690 1.315 1.092 0.741 0 1 RRab
scl-CEMV625  V412   ----- 01 02 31.67 -33 44 51.0 0.3860318 -- 20.423 20.114 19.603 0.560 0.437 0.226 0 1 RRc
scl-CEMV626  ----   ----- 01 02 37.86 -33 46 04.2 0.3960425 -- 20.346 20.094 19.643 0.621 0.381 0.244 2 0 RRc
scl-CEMV627  ----   ----- 01 02 43.41 -33 41 47.9 0.2969553 -- 20.328 20.134 19.781 0.243 0.186 0.000 3 0 RRc
scl-CEMV630  V433   ----- 01 02 46.59 -33 41 23.2 0.6185627 -- 20.341 20.055 19.550 1.447 1.167 0.561 0 1 RRab
scl-CEMV632  ----   ----- 01 03 23.75 -33 42 15.3 0.2785148 -- 20.412 20.229 19.930 0.279 0.271 0.165 2 0 RRd
scl-CEMV634  V584   ----- 01 03 44.37 -33 50 09.0 0.617595  :  20.455 20.103 19.477 1.069 0.991 0.600 1 0 RRab
